Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC\
01. Node Pit B bengalon	Host is alive	23.57.08	23.57.08	00.00.00	
04. Exalt KPC Pelangi Camp	Host is alive	23.57.07	23.57.07	00.00.00	
05. Switch KPC 15K	Host is alive	23.57.07	23.57.07	00.00.00	
11. ALU M5                      Oncall Telco SGT	Host is alive	23.57.07	23.57.07	00.00.00	
12. ALU SURYA              Oncall Telco SGT	Host is alive	23.57.07	23.57.07	00.00.00	
13. ALU BINTANG          Oncall Telco SGT	Host is alive	23.59.22	22.32.01	01.27.21	
14. ALU AB                      Oncall Telco SGT	Host is alive	23.57.08	23.57.08	00.00.00	
15. ALU HATARI             Oncall Telco SGT	Host is alive	23.57.08	23.57.08	00.00.00	
21. Link TBTS Inul Middle	Host is alive	23.57.07	23.57.07	00.00.00	
22. Link TBTS Galaxy ( switch )	Host is alive	23.57.07	23.57.07	00.00.00	
23. Link TBTS Lignite	Host is alive	23.57.07	23.57.07	00.00.00	
26. Link Backup Nokia Lignite to Middle	Host is alive	23.57.08	23.57.08	00.00.00	
27. Link Backup Nokia Middle toLignite	Host is alive	23.57.08	23.57.08	00.00.00	
28. Link NEC AB-to-BIG	Host is alive	23.57.21	23.57.21	00.00.00	
29. Link NEC BINTANG-to-AB	Host is alive	23.57.18	22.28.12	01.29.05	
30. Link NEC AB-to-FN	Host is alive	23.57.16	23.57.16	00.00.00	
31. Link NEC FN-to-AB	Host is alive	23.57.24	23.57.06	00.00.17	
Genset CH 15000	Host is alive	23.57.07	23.57.07	00.00.00	

