Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC\
01. Node Pit B bengalon	Host is alive	23.52.26	23.37.11	00.15.14	
04. Exalt KPC Pelangi Camp	Host is alive	23.52.26	23.47.21	00.05.04	
05. Switch KPC 15K	Host is alive	23.52.26	23.47.21	00.05.04	
11. ALU M5                      Oncall Telco SGT	Host is alive	23.52.22	23.52.22	00.00.00	
12. ALU SURYA              Oncall Telco SGT	Host is alive	23.52.22	23.52.22	00.00.00	
13. ALU BINTANG          Oncall Telco SGT	Host is alive	23.52.22	23.52.22	00.00.00	
14. ALU AB                      Oncall Telco SGT	Host is alive	23.52.22	23.52.22	00.00.00	
15. ALU HATARI             Oncall Telco SGT	Host is alive	23.52.22	23.52.22	00.00.00	
16. ALU PTH                    Oncall Telco SGT	Host is alive	23.53.51	04.55.41	18.58.09	
17. ALU P11                    Oncall Telco SGT	Host is alive	23.53.51	04.55.41	18.58.09	
18. ALU FNORTH            Oncall Telco SGT	Host is alive	23.52.22	23.52.22	00.00.00	
19. ALU 15000                 Oncall Telco BGL	Host is alive	23.52.24	23.52.24	00.00.00	
20. ALU LubukTutung     Oncall Telco BGL	Host is alive	23.52.24	23.52.24	00.00.00	
21. Link TBTS Inul Middle	Host is alive	23.52.26	23.52.26	00.00.00	
22. Link TBTS Galaxy ( switch )	Host is alive	23.52.27	23.47.19	00.05.07	
23. Link TBTS Lignite	Host is alive	23.52.26	23.52.26	00.00.00	
26. Link Backup Nokia Lignite to Middle	Host is alive	23.52.26	23.52.26	00.00.00	
27. Link Backup Nokia Middle toLignite	Host is alive	23.52.26	23.47.18	00.05.07	
28. NEC AB-to-BIG	Host is alive	23.54.59	23.54.59	00.00.00	
29. NEC BINTANG-to-AB	Host is alive	23.55.02	23.54.15	00.00.46	
Genset CH 15000	Host is alive	23.52.26	23.52.26	00.00.00	
NEC AB-to-FN	Host is alive	23.55.02	23.55.02	00.00.00	
NEC FN-to-AB	Host is alive	23.55.04	23.54.09	00.00.54	

