Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC\
01. Node Pit B bengalon	Host is alive	23.57.44	23.37.24	00.20.19	
04. Exalt KPC Pelangi Camp	Host is alive	23.57.41	23.37.22	00.20.19	
05. Switch KPC 15K	Host is alive	23.57.42	23.42.27	00.15.14	
11. ALU M5                      Oncall Telco SGT	Host is alive	23.57.33	23.57.33	00.00.00	
12. ALU SURYA              Oncall Telco SGT	Host is alive	23.57.33	23.57.33	00.00.00	
13. ALU BINTANG          Oncall Telco SGT	Host is alive	23.57.33	23.57.33	00.00.00	
14. ALU AB                      Oncall Telco SGT	Host is alive	23.57.37	23.57.37	00.00.00	
15. ALU HATARI             Oncall Telco SGT	Host is alive	23.57.32	23.57.32	00.00.00	
16. ALU PTH                    Oncall Telco SGT	Host is alive	23.57.15	21.58.27	01.58.48	
17. ALU P11                    Oncall Telco SGT	Host is alive	23.57.21	21.43.13	02.14.08	
18. ALU FNORTH            Oncall Telco SGT	Host is alive	23.57.37	23.57.37	00.00.00	
19. ALU 15000                 Oncall Telco BGL	Host is alive	23.57.37	23.57.37	00.00.00	
20. ALU LubukTutung     Oncall Telco BGL	Host is alive	23.57.37	23.57.37	00.00.00	
21. Link TBTS Inul Middle	Host is alive	23.57.39	23.57.39	00.00.00	
22. Link TBTS Galaxy ( switch )	Host is alive	23.57.32	22.14.46	01.42.46	
23. Link TBTS Lignite	Host is alive	23.57.39	23.57.39	00.00.00	
24. ALU PTH to LBTT   Oncall Telco SGT	Host is alive	23.57.39	23.57.39	00.00.00	
26. Link Backup Nokia Lignite to Middle	Host is alive	23.57.39	23.57.39	00.00.00	
27. Link Backup Nokia Middle toLignite	Host is alive	23.57.39	23.57.39	00.00.00	
28. NEC AB-to-BIG	Host is alive	23.54.48	22.32.37	01.22.11	
29. NEC BINTANG-to-AB	Host is alive	23.54.50	21.43.20	02.11.29	
Genset CH 15000	Host is alive	23.57.42	23.57.42	00.00.00	
NEC AB-to-FN	Host is alive	23.56.35	12.15.26	11.41.08	
NEC FN-to-AB	Host is alive	23.56.43	11.50.54	12.05.48	

