Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC\
01. Node Pit B bengalon	Host is alive	23.53.17	23.53.17	00.00.00	
04. Exalt KPC Pelangi Camp	Host is alive	23.53.08	23.53.08	00.00.00	
05. Switch KPC 15K	Host is alive	23.53.14	23.53.14	00.00.00	
11. ALU M5                      Oncall Telco SGT	Host is alive	23.53.13	23.53.13	00.00.00	
12. ALU SURYA              Oncall Telco SGT	Host is alive	23.55.18	22.33.04	01.22.14	
13. ALU BINTANG          Oncall Telco SGT	Host is alive	23.51.01	22.01.21	01.49.39	
14. ALU AB                      Oncall Telco SGT	Host is alive	23.53.12	23.53.12	00.00.00	
15. ALU HATARI             Oncall Telco SGT	Host is alive	23.53.12	23.53.12	00.00.00	
21. Link TBTS Inul Middle	Host is alive	23.53.17	23.53.17	00.00.00	
22. Link TBTS Galaxy ( switch )	Host is alive	23.53.13	23.53.13	00.00.00	
23. Link TBTS Lignite	Host is alive	23.53.16	23.53.16	00.00.00	
26. Link Backup Nokia Lignite to Middle	Host is alive	23.53.16	23.53.16	00.00.00	
27. Link Backup Nokia Middle toLignite	Host is alive	23.53.18	23.53.18	00.00.00	
28. Link NEC AB-to-BIG	Host is alive	23.54.45	23.54.45	00.00.00	
29. Link NEC BINTANG-to-AB	Host is alive	23.54.41	23.25.05	00.29.36	
30. Link NEC AB-to-FN	Host is alive	23.54.45	23.54.45	00.00.00	
31. Link NEC FN-to-AB	Host is alive	23.54.34	23.54.34	00.00.00	
Genset CH 15000	Host is alive	23.53.14	23.53.14	00.00.00	

