Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC\
01. Node Pit B bengalon	Host is alive	09.20.34	09.20.34	00.00.00	
04. Exalt KPC Pelangi Camp	Host is alive	09.20.46	09.10.36	00.10.10	
05. Switch KPC 15K	Host is alive	09.20.35	09.20.35	00.00.00	
11. ALU M5                      Oncall Telco SGT	Host is alive	09.20.35	09.20.35	00.00.00	
12. ALU SURYA              Oncall Telco SGT	Host is alive	09.20.35	09.20.35	00.00.00	
13. ALU BINTANG          Oncall Telco SGT	Host is alive	09.20.35	09.20.35	00.00.00	
14. ALU AB                      Oncall Telco SGT	Host is alive	09.20.35	09.20.35	00.00.00	
15. ALU HATARI             Oncall Telco SGT	Host is alive	09.20.35	09.20.35	00.00.00	
21. Link TBTS Inul Middle	Host is alive	09.20.35	09.20.35	00.00.00	
22. Link TBTS Galaxy ( switch )	Host is alive	09.20.35	09.20.35	00.00.00	
23. Link TBTS Lignite	Host is alive	09.20.35	09.20.35	00.00.00	
26. Link Backup Nokia Lignite to Middle	Host is alive	09.20.36	09.20.36	00.00.00	
27. Link Backup Nokia Middle toLignite	Host is alive	09.20.38	09.20.38	00.00.00	
28. Link NEC AB-to-BIG	Host is alive	09.17.22	09.17.22	00.00.00	
29. Link NEC BINTANG-to-AB	Host is alive	09.17.53	09.17.53	00.00.00	
30. Link NEC AB-to-FN	Host is alive	09.17.37	09.17.37	00.00.00	
31. Link NEC FN-to-AB	Host is alive	09.17.47	09.17.47	00.00.00	
Genset CH 15000	Host is alive	09.20.35	09.20.35	00.00.00	

