Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC\
01. Node Pit B bengalon	Host is alive	23.56.30	23.56.30	00.00.00	
04. Exalt KPC Pelangi Camp	Host is alive	23.56.38	23.36.16	00.20.21	
05. Switch KPC 15K	Host is alive	23.56.19	23.56.19	00.00.00	
11. ALU M5                      Oncall Telco SGT	Host is alive	23.56.12	23.56.12	00.00.00	
12. ALU SURYA              Oncall Telco SGT	Host is alive	23.56.17	23.56.17	00.00.00	
13. ALU BINTANG          Oncall Telco SGT	Host is alive	23.56.15	23.56.15	00.00.00	
14. ALU AB                      Oncall Telco SGT	Host is alive	23.56.18	23.56.18	00.00.00	
15. ALU HATARI             Oncall Telco SGT	Host is alive	23.56.17	23.56.17	00.00.00	
16. ALU PTH                    Oncall Telco SGT	Host is alive	23.56.21	23.56.21	00.00.00	
17. ALU P11                    Oncall Telco SGT	Host is alive	23.56.28	23.56.28	00.00.00	
18. ALU FNORTH            Oncall Telco SGT	Host is alive	23.56.21	23.56.21	00.00.00	
19. ALU 15000                 Oncall Telco BGL	Host is alive	23.56.25	23.56.25	00.00.00	
20. ALU LubukTutung     Oncall Telco BGL	Host is alive	23.56.30	23.56.30	00.00.00	
21. Link TBTS Inul Middle	Host is alive	23.56.20	23.56.20	00.00.00	
22. Link TBTS Galaxy ( switch )	Host is alive	23.56.14	23.56.14	00.00.00	
23. Link TBTS Lignite	Host is alive	23.56.23	23.56.23	00.00.00	
24. ALU PTH to LBTT   Oncall Telco SGT	Host is alive	23.56.57	23.56.57	00.00.00	
26. Link Backup Nokia Lignite to Middle	Host is alive	23.56.25	23.56.25	00.00.00	
27. Link Backup Nokia Middle toLignite	Host is alive	23.56.23	23.56.23	00.00.00	
28. NEC AB-to-BIG	Host is alive	23.57.21	23.57.21	00.00.00	
29. NEC BINTANG-to-AB	Host is alive	23.57.31	23.57.31	00.00.00	
Genset CH 15000	Host is alive	23.56.22	23.56.22	00.00.00	

