Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC\
01. Node Pit B bengalon	Host is alive	1 day 00.00.00	1 day 00.00.00	00.00.00	
04. Exalt KPC Pelangi Camp	Host is alive	1 day 00.00.17	1 day 00.00.17	00.00.00	
05. Switch KPC 15K	Host is alive	23.56.03	23.56.03	00.00.00	
11. ALU M5                      Oncall Telco SGT	Host is alive	23.56.17	23.56.17	00.00.00	
12. ALU SURYA              Oncall Telco SGT	Host is alive	23.56.10	23.24.07	00.32.02	
13. ALU BINTANG          Oncall Telco SGT	Host is alive	23.56.11	23.24.08	00.32.02	
14. ALU AB                      Oncall Telco SGT	Host is alive	23.56.09	23.56.09	00.00.00	
15. ALU HATARI             Oncall Telco SGT	Host is alive	23.56.11	23.56.11	00.00.00	
16. ALU PTH                    Oncall Telco SGT	Host is alive	23.56.25	22.28.24	01.28.01	
17. ALU P11                    Oncall Telco SGT	Host is alive	23.56.16	22.23.10	01.33.05	
18. ALU FNORTH            Oncall Telco SGT	Host is alive	23.56.04	23.56.04	00.00.00	
19. ALU 15000                 Oncall Telco BGL	Host is alive	23.55.54	23.55.54	00.00.00	
20. ALU LubukTutung     Oncall Telco BGL	Host is alive	23.55.42	23.55.42	00.00.00	
21. Link TBTS Inul Middle	Host is alive	23.55.58	23.55.58	00.00.00	
22. Link TBTS Galaxy ( switch )	Host is alive	23.56.19	23.26.48	00.29.30	
23. Link TBTS Lignite	Host is alive	23.56.18	23.56.18	00.00.00	
24. ALU PTH to LBTT   Oncall Telco SGT	Host is alive	23.59.27	23.59.27	00.00.00	
26. Link Backup Nokia Lignite to Middle	Host is alive	23.56.14	23.56.14	00.00.00	
27. Link Backup Nokia Middle toLignite	Host is alive	23.56.03	23.56.03	00.00.00	
28. NEC AB-to-BIG	Host is alive	23.57.31	22.07.26	01.50.05	
29. NEC BINTANG-to-AB	Host is alive	23.57.45	21.25.44	02.32.01	
Genset CH 15000	Host is alive	23.55.59	23.55.59	00.00.00	

