Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	23.59.00	23.59.00	00.00.00	
2. Link Surya to M5	Host is alive	23.59.05	23.59.05	00.00.00	
3. Link Surya to New AB	Host is alive	23.59.05	23.59.05	00.00.00	
4. Link New AB to Surya	Host is alive	23.59.05	23.59.05	00.00.00	
5. Link New AB to Farnorth	Host is alive	23.59.07	23.59.07	00.00.00	
6. Link Farnorth to New AB	Host is alive	23.55.46	23.55.46	00.00.00	
7. Farnorth to Mega Shop	Host is alive	23.46.37	23.16.29	00.30.08	
8. Mega Shop to Farnorth	No answer	23.41.52	05.42.08	17.59.43	
9. Link Liebherr Office To Surya	Host is alive	23.55.51	23.55.51	00.00.00	
9. Link Surya To Liebherr Office	Host is alive	23.55.51	23.55.51	00.00.00	

