Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	23.55.42	23.50.34	00.05.08	
2. Link Surya to M5	Host is alive	23.55.41	23.55.41	00.00.00	
3. Link Surya to New AB	Host is alive	23.55.41	23.55.41	00.00.00	
4. Link New AB to Surya	Host is alive	23.55.41	23.55.41	00.00.00	
5. Link New AB to Farnorth	Host is alive	23.55.42	23.50.34	00.05.07	
6. Link Farnorth to New AB	Host is alive	23.55.41	23.45.33	00.10.07	
7. Farnorth to Mega Shop	Host is alive	1 day 00.05.36	1 day 00.05.36	00.00.00	
8. Mega Shop to Farnorth	No answer	1 day 00.06.46	00.00.00	1 day 00.06.46	
9. Link Liebherr Office To Surya	Host is alive	23.55.33	23.55.33	00.00.00	
9. Link Surya To Liebherr Office	Host is alive	23.55.33	23.55.33	00.00.00	

