Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	23.57.20	23.57.20	00.00.00	
2. Link Surya to M5	Host is alive	23.57.22	23.57.22	00.00.00	
3. Link Surya to New AB	Host is alive	23.57.23	23.57.23	00.00.00	
4. Link New AB to Surya	Host is alive	23.57.24	23.57.24	00.00.00	
5. Link New AB to Farnorth	Host is alive	23.57.20	23.57.20	00.00.00	
6. Link Farnorth to New AB	Host is alive	23.57.30	23.57.30	00.00.00	
7. Farnorth to Mega Shop	Host is alive	1 day 00.07.41	23.37.32	00.30.08	
8. Mega Shop to Farnorth	No answer	1 day 00.07.22	03.12.09	20.55.12	
9. Link Liebherr Office To Surya	Host is alive	23.57.29	23.57.29	00.00.00	
9. Link Surya To Liebherr Office	Host is alive	23.57.29	23.57.29	00.00.00	

