Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
6. Link Farnorth to New AB	Host is alive	1 day 00.01.01	1 day 00.01.01	00.00.00	
1. Link M5 to Surya	Host is alive	23.56.11	23.56.11	00.00.00	
2. Link Surya to M5	Host is alive	23.56.09	23.56.09	00.00.00	
4. Link New AB to Surya	Host is alive	23.56.11	23.56.11	00.00.00	
5. Link New AB to Farnorth	Host is alive	23.56.15	23.56.15	00.00.00	
7. Farnorth to Mega Shop	Host is alive	1 day 00.00.28	1 day 00.00.28	00.00.00	
3. Link Surya to New AB	Host is alive	23.56.22	23.46.06	00.10.16	
9. Link Surya To Liebherr Office	Host is alive	1 day 00.00.50	23.50.42	00.10.08	
9. Link Liebherr Office To Surya	Host is alive	1 day 00.00.50	23.50.42	00.10.08	
8. Mega Shop to Farnorth	No answer	23.33.39	07.00.07	16.33.32	

