Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	23.57.09	23.57.09	00.00.00	
2. Link Surya to M5	Host is alive	23.57.14	23.57.14	00.00.00	
3. Link Surya to New AB	Host is alive	23.57.12	23.57.12	00.00.00	
4. Link New AB to Surya	Host is alive	23.57.11	23.57.11	00.00.00	
5. Link New AB to Farnorth	Host is alive	23.57.11	23.57.11	00.00.00	
6. Link Farnorth to New AB	Host is alive	23.58.08	23.58.08	00.00.00	
7. Farnorth to Mega Shop	Host is alive	23.58.20	23.28.12	00.30.07	
8. Mega Shop to Farnorth	No answer	23.53.32	00.00.00	23.53.32	
9. Link Liebherr Office To Surya	Host is alive	23.58.08	23.58.08	00.00.00	
9. Link Surya To Liebherr Office	Host is alive	23.58.11	23.58.11	00.00.00	

