Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	09.50.18	09.50.18	00.00.00	
2. Link Surya to M5	Host is alive	09.50.17	09.50.17	00.00.00	
3. Link Surya to New AB	Host is alive	09.50.17	09.50.17	00.00.00	
4. Link New AB to Surya	Host is alive	09.50.17	09.50.17	00.00.00	
5. Link New AB to Farnorth	Host is alive	09.50.18	09.50.18	00.00.00	
6. Link Farnorth to New AB	Host is alive	09.50.16	09.50.16	00.00.00	
7. Farnorth to Mega Shop	Host is alive	10.00.14	10.00.14	00.00.00	
8. Mega Shop to Farnorth	No answer	10.31.41	03.30.04	07.01.36	
9. Link Liebherr Office To Surya	Host is alive	09.50.20	09.50.20	00.00.00	
9. Link Surya To Liebherr Office	Host is alive	09.50.17	09.50.17	00.00.00	

