Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	04.30.17	04.30.17	00.00.00	
2. Link Surya to M5	Host is alive	04.30.15	04.30.15	00.00.00	
3. Link Surya to New AB	Host is alive	04.30.15	04.30.15	00.00.00	
4. Link New AB to Surya	Host is alive	04.30.15	04.30.15	00.00.00	
5. Link New AB to Farnorth	Host is alive	04.30.15	04.30.15	00.00.00	
6. Link Farnorth to New AB	Host is alive	04.30.09	04.30.09	00.00.00	
7. Farnorth to Mega Shop	Host is alive	05.00.02	05.00.02	00.00.00	
8. Mega Shop to Farnorth	No answer	05.00.58	00.00.00	05.00.58	
9. Link Liebherr Office To Surya	Host is alive	04.30.11	04.30.11	00.00.00	
9. Link Surya To Liebherr Office	Host is alive	04.30.11	04.30.11	00.00.00	

