Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\NEC_MKN_KPC-Link\
01. NEC M5	Host is alive	14.21.32	14.21.32	00.00.00	
02. NEC Harapan	Host is alive	14.21.36	14.21.36	00.00.00	
03. NEC AB	Host is alive	14.21.36	14.21.36	00.00.00	
04. NEC Farnorth	Host is alive	14.21.36	14.21.36	00.00.00	
05. NEC Middle	Host is alive	14.21.35	14.21.35	00.00.00	
06. NEC Lignite	Host is alive	14.21.35	14.21.35	00.00.00	
07. NEC Surya	Host is alive	14.21.36	14.21.36	00.00.00	
08. NEC Bintang	Host is alive	14.21.36	14.21.36	00.00.00	
09. NEC PTH	Host is alive	14.21.36	14.21.36	00.00.00	
10. NEC PNS	Host is alive	14.25.30	14.25.30	00.00.00	
11. NEC LBTT	Host is alive	14.21.36	14.21.36	00.00.00	
11.1 NEC LBTT via MKN	Host is alive	14.24.44	14.23.35	00.01.08	
12. NEC 15K	Host is alive	14.21.33	14.21.33	00.00.00	
12.1 NEC 15K via MKN	Host is alive	14.25.25	14.20.52	00.04.33	
13. NEC M5 -PitJ	Host is alive	14.21.36	14.21.36	00.00.00	
13. NEC PitJ	Host is alive	14.21.34	14.21.34	00.00.00	

