Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	23.55.06	23.49.58	00.05.08	
10. Link Liebherr Office To Surya	Host is alive	1 day 00.00.56	1 day 00.00.56	00.00.00	
2. Link Surya to M5	Host is alive	23.55.06	23.49.58	00.05.08	
3. Link Surya to New AB	Host is alive	23.55.06	23.49.58	00.05.08	
4. Link New AB to Surya	Host is alive	23.55.01	23.49.53	00.05.08	
5. Link New AB to Farnorth	Host is alive	23.55.06	23.49.58	00.05.08	
6. Link Farnorth to New AB	Host is alive	1 day 00.00.54	23.52.26	00.08.28	
7. Farnorth to Mega Shop	Host is alive	1 day 00.07.16	1 day 00.07.16	00.00.00	
8. Mega Shop to Farnorth	Host is alive	1 day 00.06.18	1 day 00.01.16	00.05.02	
9. Link Surya To Liebherr Office	Host is alive	1 day 00.00.56	1 day 00.00.56	00.00.00	

