Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC\
01. Node Pit B bengalon	Host is alive	23.55.37	23.18.30	00.37.07	
02. Switch KPC LBTT	Host is alive	23.56.39	23.09.26	00.47.13	
04. Exalt KPC Pelangi Camp	Host is alive	23.54.50	23.02.31	00.52.18	
05. Switch KPC 15K	Host is alive	23.57.18	23.15.05	00.42.12	
10. Link Metro MKN Jakarta-----!	Host is alive	23.56.58	23.56.58	00.00.00	
11. ALU M5                      Oncall Telco SGT	Host is alive	23.57.30	23.20.08	00.37.22	
12. ALU SURYA              Oncall Telco SGT	Host is alive	23.57.21	23.19.59	00.37.22	
13. ALU BINTANG          Oncall Telco SGT	Host is alive	23.57.17	23.19.55	00.37.22	
15. ALU HATARI             Oncall Telco SGT	Host is alive	23.57.19	23.19.57	00.37.22	
16. ALU PTH                    Oncall Telco SGT	Host is alive	23.57.18	23.19.56	00.37.22	
17. ALU P11                    Oncall Telco SGT	Host is alive	23.57.17	23.19.55	00.37.22	
18. ALU FNORTH            Oncall Telco SGT	Host is alive	23.57.00	23.19.38	00.37.22	
19. ALU 15000                 Oncall Telco BGL	Host is alive	23.57.16	23.19.54	00.37.22	
20. ALU LubukTutung     Oncall Telco BGL	Host is alive	23.57.17	23.19.55	00.37.22	
21. Link TBTS Inul Middle	Host is alive	23.57.08	23.19.46	00.37.22	
22. Link TBTS Galaxy ( switch )	Host is alive	23.57.06	23.19.43	00.37.22	
23. Link TBTS Lignite	Host is alive	23.57.03	23.14.33	00.42.29	
26. Link Backup Nokia Lignite to Middle	Host is alive	23.57.08	23.14.38	00.42.29	
27. Link Backup Nokia Middle toLignite	Host is alive	23.56.57	23.19.35	00.37.22	
28. Link NEC AB-to-BIG	Host is alive	23.55.09	23.21.00	00.34.08	
29. Link NEC BINTANG-to-AB	Host is alive	23.54.59	23.20.55	00.34.03	
30. Link NEC AB-to-FN	Host is alive	23.55.08	23.21.18	00.33.49	
31. Link NEC FN-to-AB	Host is alive	23.55.01	23.21.09	00.33.51	
32. Link NEC HT to AB	Host is alive	23.55.03	23.21.13	00.33.49	
33. Link NEC AB to HT	Host is alive	23.55.05	23.20.29	00.34.35	
Genset CH 15000	Host is alive	23.57.13	23.19.51	00.37.22	

