Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC\
01. Node Pit B bengalon	Host is alive	23.59.17	23.47.21	00.11.56	
02. Switch KPC LBTT	Host is alive	23.59.17	23.37.11	00.22.06	
04. Exalt KPC Pelangi Camp	Host is alive	23.59.17	23.47.21	00.11.56	
05. Switch KPC 15K	Host is alive	23.59.22	23.37.15	00.22.07	
10. Link Metro MKN Jakarta-----!	Host is alive	23.59.17	23.59.17	00.00.00	
11. ALU M5                      Oncall Telco SGT	Host is alive	23.59.17	23.59.17	00.00.00	
12. ALU SURYA              Oncall Telco SGT	Host is alive	23.59.17	23.59.17	00.00.00	
13. ALU BINTANG          Oncall Telco SGT	Host is alive	23.59.17	23.59.17	00.00.00	
15. ALU HATARI             Oncall Telco SGT	Host is alive	23.59.17	23.59.17	00.00.00	
16. ALU PTH                    Oncall Telco SGT	Host is alive	23.59.17	23.59.17	00.00.00	
17. ALU P11                    Oncall Telco SGT	Host is alive	23.59.17	23.59.17	00.00.00	
18. ALU FNORTH            Oncall Telco SGT	Host is alive	23.59.19	23.00.26	00.58.53	
19. ALU 15000                 Oncall Telco BGL	Host is alive	23.59.17	23.59.17	00.00.00	
20. ALU LubukTutung     Oncall Telco BGL	Host is alive	23.59.17	23.59.17	00.00.00	
21. Link TBTS Inul Middle	Host is alive	23.59.17	23.55.09	00.04.08	
22. Link TBTS Galaxy ( switch )	Host is alive	23.59.17	23.59.17	00.00.00	
23. Link TBTS Lignite	Host is alive	23.59.17	23.59.17	00.00.00	
26. Link Backup Nokia Lignite to Middle	Host is alive	23.59.17	23.59.17	00.00.00	
27. Link Backup Nokia Middle toLignite	Host is alive	23.59.17	23.59.17	00.00.00	
28. Link NEC AB-to-BIG	Host is alive	23.56.54	23.56.54	00.00.00	
29. Link NEC BINTANG-to-AB	Host is alive	23.57.01	23.57.01	00.00.00	
30. Link NEC AB-to-FN	Host is alive	23.56.59	23.56.59	00.00.00	
31. Link NEC FN-to-AB	Host is alive	23.56.53	23.56.53	00.00.00	
32. Link NEC HT to AB	Host is alive	23.56.53	23.56.53	00.00.00	
33. Link NEC AB to HT	Host is alive	23.56.53	23.56.53	00.00.00	
Genset CH 15000	Host is alive	23.59.17	23.47.09	00.12.08	

