Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\MKN\
Airfiber di M5 ==>PTH	Host is alive	23:57:56	23:57:56	00:00:00	
Airfiber di PTH ==>M5	Host is alive	23:53:15	23:47:59	00:05:16	
Canopy D8 --> M5	Host is alive	23:57:56	23:57:56	00:00:00	
Canopy M5 --> D8	Host is alive	23:57:56	23:57:56	00:00:00	
Exalt-1 di Tower Pineridge	Host is alive	23:57:56	23:57:56	00:00:00	
Exalt-2 di Tower 15000	Host is alive	23:52:54	23:47:36	00:05:18	
Exalt-3 di Tower 15000	Host is alive	23:52:54	23:47:36	00:05:18	
Exalt-4 di Ktr Bengalon	Host is alive	23:52:54	23:47:36	00:05:18	
Router Gateway di Pineridge	Host is alive	23:57:56	23:57:56	00:00:00	
Router Monitor di Pineridge	Host is alive	23:57:56	23:57:56	00:00:00	
Server Email di Jakarta	Host is alive	23:54:03	22:50:43	01:03:19	
Switch-1 di Pineridge	Host is alive	23:57:56	23:57:56	00:00:00	
Switch-2 di Telkom Sangatta	Host is alive	23:57:56	23:57:56	00:00:00	
Switch-5 di Lubuk Tutung	Host is alive	23:52:58	23:47:40	00:05:17	

