Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\MKN\
Airfiber di M5 ==>PTH	Host is alive	23:57:58	23:57:58	00:00:00	
Airfiber di PTH ==>M5	Host is alive	23:58:20	23:58:20	00:00:00	
Canopy D8 --> M5	Host is alive	23:57:58	23:57:58	00:00:00	
Canopy M5 --> D8	Host is alive	23:57:58	23:57:58	00:00:00	
Exalt-1 di Tower Pineridge	Host is alive	23:58:06	23:52:48	00:05:18	
Exalt-2 di Tower 15000	Host is alive	23:57:58	23:57:58	00:00:00	
Exalt-3 di Tower 15000	Host is alive	23:57:58	23:57:58	00:00:00	
Exalt-4 di Ktr Bengalon	Host is alive	23:57:58	23:57:58	00:00:00	
Router Gateway di Pineridge	Host is alive	23:57:58	23:57:58	00:00:00	
Router Monitor di Pineridge	Host is alive	23:57:58	23:57:58	00:00:00	
Server Email di Jakarta	Host is alive	23:57:58	23:57:58	00:00:00	
Switch-1 di Pineridge	Host is alive	23:58:06	23:52:48	00:05:18	
Switch-2 di Telkom Sangatta	Host is alive	23:58:06	23:52:48	00:05:18	
Switch-5 di Lubuk Tutung	Host is alive	23:58:01	23:58:01	00:00:00	

