Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC\
11. ALU M5                      Oncall Telco SGT	Host is alive	23:57:42	23:57:42	00:00:00	
12. ALU SURYA              Oncall Telco SGT	Host is alive	23:57:42	23:57:42	00:00:00	
13. ALU BINTANG          Oncall Telco SGT	Host is alive	1 day 00:14:30	1 day 00:14:30	00:00:00	
15. ALU HATARI             Oncall Telco SGT	Host is alive	23:57:42	23:57:42	00:00:00	
14. ALU AB                      Oncall Telco SGT	Host is alive	23:57:39	23:57:39	00:00:00	
18. ALU FNORTH            Oncall Telco SGT	Host is alive	23:57:34	23:57:34	00:00:00	
25. ALU Bintang to AB   Oncall Telco SGT	Host is alive	23:57:33	23:57:33	00:00:00	
17. ALU P11                    Oncall Telco SGT	Host is alive	23:57:33	23:57:33	00:00:00	
23. Link TBTS Lignite	Host is alive	23:57:40	23:57:40	00:00:00	
22. Link TBTS Galaxy	Host is alive	23:57:41	23:57:41	00:00:00	
16. ALU PTH                    Oncall Telco SGT	Host is alive	23:57:39	23:57:39	00:00:00	
21. Link TBTS Inul Middle	Host is alive	23:57:30	23:57:30	00:00:00	
02. Switch KPC LBTT	Host is alive	23:56:54	23:56:54	00:00:00	
04. Exalt KPC Pelangi Camp	Host is alive	23:56:28	22:55:47	01:00:41	
Genset CH 15000	Host is alive	23:58:17	22:57:55	01:00:22	
20. ALU LubukTutung     Oncall Telco BGL	Host is alive	23:56:09	22:54:58	01:01:11	
24. ALU PTH to LBTT   Oncall Telco SGT	Host is alive	1 day 00:00:07	22:53:54	01:06:13	
19. ALU 15000                 Oncall Telco BGL	Host is alive	23:57:32	22:56:21	01:01:11	

