Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC\
02. Switch KPC LBTT	Host is alive	1 day 00:01:58	1 day 00:01:58	00:00:00	
04. Exalt KPC Pelangi Camp	Host is alive	1 day 00:02:31	22:16:00	01:46:31	
11. ALU M5                      Oncall Telco SGT	Host is alive	1 day 00:02:03	1 day 00:02:03	00:00:00	
12. ALU SURYA              Oncall Telco SGT	Host is alive	1 day 00:02:03	1 day 00:02:03	00:00:00	
13. ALU BINTANG          Oncall Telco SGT	Host is alive	23:32:43	23:32:43	00:00:00	
14. ALU AB                      Oncall Telco SGT	Host is alive	1 day 00:02:03	1 day 00:02:03	00:00:00	
15. ALU HATARI             Oncall Telco SGT	Host is alive	1 day 00:02:03	1 day 00:02:03	00:00:00	
16. ALU PTH                    Oncall Telco SGT	Host is alive	1 day 00:02:03	1 day 00:02:03	00:00:00	
17. ALU P11                    Oncall Telco SGT	Host is alive	1 day 00:01:48	23:56:39	00:05:08	
18. ALU FNORTH            Oncall Telco SGT	Host is alive	1 day 00:02:01	1 day 00:02:01	00:00:00	
19. ALU 15000                 Oncall Telco BGL	Host is alive	1 day 00:02:07	23:57:00	00:05:07	
20. ALU LubukTutung     Oncall Telco BGL	Host is alive	1 day 00:02:07	23:41:36	00:20:31	
21. Link TBTS Inul Middle	Host is alive	1 day 00:02:03	1 day 00:02:03	00:00:00	
22. Link TBTS Galaxy	Host is alive	1 day 00:02:03	1 day 00:02:03	00:00:00	
23. Link TBTS Lignite	Host is alive	1 day 00:02:03	1 day 00:02:03	00:00:00	
24. ALU PTH to LBTT   Oncall Telco SGT	Host is alive	1 day 00:01:59	23:41:28	00:20:31	
25. ALU Bintang to AB   Oncall Telco SGT	Host is alive	1 day 00:02:02	1 day 00:02:02	00:00:00	
Genset CH 15000	Host is alive	23:59:42	23:55:11	00:04:31	

