Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC\
04. Exalt KPC Pelangi Camp	Host is alive	23:57:29	21:42:05	02:15:23	
22. Link TBTS Galaxy	Host is alive	1 day 00:01:23	23:37:14	00:24:09	
24. ALU PTH to LBTT   Oncall Telco SGT	Host is alive	1 day 00:01:21	23:02:08	00:59:12	
17. ALU P11                    Oncall Telco SGT	Host is alive	1 day 00:01:24	23:37:14	00:24:10	
16. ALU PTH                    Oncall Telco SGT	Host is alive	1 day 00:01:24	23:37:14	00:24:10	
02. Switch KPC LBTT	Host is alive	1 day 00:01:23	23:07:14	00:54:08	
20. ALU LubukTutung     Oncall Telco BGL	Host is alive	1 day 00:01:23	1 day 00:01:23	00:00:00	
21. Link TBTS Inul Middle	Host is alive	1 day 00:01:23	1 day 00:01:23	00:00:00	
19. ALU 15000                 Oncall Telco BGL	Host is alive	1 day 00:01:24	1 day 00:01:24	00:00:00	
Genset CH 15000	Host is alive	23:57:16	23:57:16	00:00:00	
23. Link TBTS Lignite	Host is alive	1 day 00:01:23	1 day 00:01:23	00:00:00	
25. ALU Bintang to AB   Oncall Telco SGT	Host is alive	1 day 00:01:21	1 day 00:01:21	00:00:00	
18. ALU FNORTH            Oncall Telco SGT	Host is alive	1 day 00:01:24	1 day 00:01:24	00:00:00	
14. ALU AB                      Oncall Telco SGT	Host is alive	1 day 00:01:24	1 day 00:01:24	00:00:00	
15. ALU HATARI             Oncall Telco SGT	Host is alive	1 day 00:01:24	1 day 00:01:24	00:00:00	
13. ALU BINTANG          Oncall Telco SGT	Host is alive	23:11:35	23:11:35	00:00:00	
12. ALU SURYA              Oncall Telco SGT	Host is alive	1 day 00:01:24	1 day 00:01:24	00:00:00	
11. ALU M5                      Oncall Telco SGT	Host is alive	1 day 00:01:24	1 day 00:01:24	00:00:00	

