Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	09.20.30	09.20.30	00.00.00	
2. Link Surya to M5	Host is alive	09.20.30	09.20.30	00.00.00	
3. Link Surya to New AB	Host is alive	09.25.45	09.25.45	00.00.00	
4. Link New AB to Surya	Host is alive	09.25.46	09.25.46	00.00.00	
5. Link New AB to Farnorth	Host is alive	09.25.45	09.25.45	00.00.00	
6. Link Farnorth to New AB	Host is alive	09.20.44	09.20.44	00.00.00	
7. Farnorth to Mega Shop	Host is alive	09.30.08	09.30.08	00.00.00	
8. Mega Shop to Farnorth	No answer	09.31.56	00.00.00	09.31.56	
9. Link Liebherr Office To Surya	Host is alive	09.20.26	09.20.26	00.00.00	
9. Link Surya To Liebherr Office	Host is alive	09.20.26	09.20.26	00.00.00	

