Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	16.35.34	16.35.34	00.00.00	
2. Link Surya to M5	Host is alive	16.35.34	16.35.34	00.00.00	
3. Link Surya to New AB	Host is alive	16.35.33	16.35.33	00.00.00	
4. Link New AB to Surya	Host is alive	16.35.33	16.35.33	00.00.00	
5. Link New AB to Farnorth	Host is alive	16.35.33	16.35.33	00.00.00	
6. Link Farnorth to New AB	Host is alive	16.40.37	16.40.37	00.00.00	
7. Farnorth to Mega Shop	Host is alive	16.30.27	16.30.27	00.00.00	
8. Mega Shop to Farnorth	No answer	16.33.25	01.30.02	15.03.22	
9. Link Liebherr Office To Surya	Host is alive	16.40.33	16.40.33	00.00.00	
9. Link Surya To Liebherr Office	Host is alive	16.40.33	16.40.33	00.00.00	

