Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	23.59.25	23.59.25	00.00.00	
2. Link Surya to M5	Host is alive	23.59.25	23.59.25	00.00.00	
3. Link Surya to New AB	Host is alive	23.59.23	23.59.23	00.00.00	
4. Link New AB to Surya	Host is alive	23.59.14	23.59.14	00.00.00	
5. Link New AB to Farnorth	Host is alive	23.59.22	23.59.22	00.00.00	
6. Link Farnorth to New AB	Host is alive	23.59.20	23.59.20	00.00.00	
7. Farnorth to Mega Shop	Host is alive	23.49.49	23.49.49	00.00.00	
8. Mega Shop to Farnorth	No answer	23.58.24	00.00.00	23.58.24	
9. Link Liebherr Office To Surya	Host is alive	23.59.32	23.59.32	00.00.00	
9. Link Surya To Liebherr Office	Host is alive	23.59.33	23.59.33	00.00.00	

