Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	23:56:57	23:56:57	00:00:00	
2. Link Surya to M5	Host is alive	23:56:57	23:56:57	00:00:00	
3. Link Surya to New AB	Host is alive	23:55:28	23:55:28	00:00:00	
4. Link New AB to Surya	Host is alive	23:55:28	23:55:28	00:00:00	
5. Link New AB to Farnorth	Host is alive	23:55:20	23:55:20	00:00:00	
6. Link Farnorth to New AB	Host is alive	23:51:46	23:51:46	00:00:00	
7. Farnorth to Mega Shop	Host is alive	23:42:13	22:41:15	01:00:58	
8. Mega Shop to Farnorth	No answer	23:57:29	00:00:00	23:57:29	
9. Link Liebherr Office To Surya	Host is alive	23:52:50	23:52:50	00:00:00	
Link Surya To Liebherr Office	Host is alive	23:52:41	23:52:41	00:00:00	

