Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	23:58:53	23:45:22	00:13:31	
2. Link Surya to M5	Host is alive	23:58:53	23:06:14	00:52:38	
3. Link Surya to New AB	Host is alive	23:58:53	23:31:51	00:27:01	
4. Link New AB to Surya	Host is alive	23:58:53	23:26:05	00:32:47	
5. Link New AB to Farnorth	Host is alive	23:58:55	23:33:53	00:25:01	
6. Link Farnorth to New AB	Host is alive	23:59:55	23:04:57	00:54:57	
7. Farnorth to Mega Shop	Host is alive	1 day 00:11:05	1 day 00:01:49	00:09:15	
8. Mega Shop to Farnorth	No answer	1 day 00:11:18	00:00:00	1 day 00:11:18	
9. Link Liebherr Office To Surya	Host is alive	23:59:55	23:12:30	00:47:24	
Link Surya To Liebherr Office	Host is alive	23:59:55	23:33:43	00:26:11	

