Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	23:56:01	23:56:01	00:00:00	
2. Link Surya to M5	Host is alive	23:56:07	23:56:07	00:00:00	
3. Link Surya to New AB	Host is alive	23:56:09	23:56:09	00:00:00	
4. Link New AB to Surya	Host is alive	23:56:07	23:56:07	00:00:00	
5. Link New AB to Farnorth	Host is alive	23:56:05	23:56:05	00:00:00	
6. Link Farnorth to New AB	Host is alive	23:50:48	23:40:40	00:10:07	
7. Farnorth to Mega Shop	Host is alive	1 day 00:00:30	1 day 00:00:30	00:00:00	
8. Mega Shop to Farnorth	No answer	1 day 00:04:40	03:00:03	21:04:36	
9. Link Liebherr Office To Surya	Host is alive	23:50:37	23:50:37	00:00:00	
Link Surya To Liebherr Office	Host is alive	23:50:36	23:50:36	00:00:00	

