Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	23:57:48	23:57:48	00:00:00	
2. Link Surya to M5	Host is alive	23:57:52	23:52:44	00:05:07	
3. Link Surya to New AB	Host is alive	23:57:50	23:51:37	00:06:12	
4. Link New AB to Surya	Host is alive	23:57:51	23:51:35	00:06:15	
5. Link New AB to Farnorth	Host is alive	23:57:49	23:51:36	00:06:12	
6. Link Farnorth to New AB	Host is alive	23:57:41	23:46:21	00:11:19	
7. Farnorth to Mega Shop	Host is alive	1 day 00:18:10	1 day 00:06:49	00:11:21	
8. Mega Shop to Farnorth	No answer	23:49:52	00:00:00	23:49:52	
9. Link Liebherr Office To Surya	Host is alive	23:57:41	23:46:19	00:11:21	
Link Surya To Liebherr Office	Host is alive	23:57:41	23:46:18	00:11:22	

