Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	07.10.48	07.10.48	00.00.00	
10. Link Liebherr Office To Surya	Host is alive	07.20.28	07.20.28	00.00.00	
2. Link Surya to M5	Host is alive	07.10.48	07.10.48	00.00.00	
3. Link Surya to New AB	Host is alive	07.10.48	07.10.48	00.00.00	
4. Link New AB to Surya	Host is alive	07.10.48	07.10.48	00.00.00	
5. Link New AB to Farnorth	Host is alive	07.10.48	07.10.48	00.00.00	
6. Link Farnorth to New AB	Host is alive	07.10.18	07.10.18	00.00.00	
7. Farnorth to Mega Shop	Host is alive	08.00.13	08.00.13	00.00.00	
8. Mega Shop to Farnorth	No answer	08.01.34	00.00.00	08.01.34	
9. Link Surya To Liebherr Office	Host is alive	07.20.27	07.20.27	00.00.00	

