Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
7. Farnorth to Mega Shop	Host is alive	1 day 00.00.26	1 day 00.00.26	00.00.00	
9. Link Surya To Liebherr Office	Host is alive	1 day 00.01.15	1 day 00.01.15	00.00.00	
10. Link Liebherr Office To Surya	Host is alive	1 day 00.01.14	1 day 00.01.14	00.00.00	
1. Link M5 to Surya	Host is alive	1 day 00.02.01	1 day 00.02.01	00.00.00	
2. Link Surya to M5	Host is alive	23.57.01	23.57.01	00.00.00	
3. Link Surya to New AB	Host is alive	23.57.02	23.57.02	00.00.00	
5. Link New AB to Farnorth	Host is alive	23.57.07	23.57.07	00.00.00	
4. Link New AB to Surya	Host is alive	23.57.03	23.57.03	00.00.00	
6. Link Farnorth to New AB	Host is alive	1 day 00.01.25	1 day 00.01.25	00.00.00	
8. Mega Shop to Farnorth	Host is alive	1 day 00.00.32	23.30.26	00.30.06	

