Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC\
02. Switch KPC LBTT	Host is alive	23:56:08	23:45:59	00:10:09	
04. Exalt KPC Pelangi Camp	Host is alive	23:56:14	23:40:58	00:15:15	
11. ALU M5                      Oncall Telco SGT	Host is alive	23:56:00	23:56:00	00:00:00	
12. ALU SURYA              Oncall Telco SGT	Host is alive	23:56:00	23:56:00	00:00:00	
13. ALU BINTANG          Oncall Telco SGT	Host is alive	23:50:16	23:50:16	00:00:00	
14. ALU AB                      Oncall Telco SGT	Host is alive	23:56:00	23:56:00	00:00:00	
15. ALU HATARI             Oncall Telco SGT	Host is alive	23:56:00	23:56:00	00:00:00	
16. ALU PTH                    Oncall Telco SGT	Host is alive	23:56:00	23:56:00	00:00:00	
17. ALU P11                    Oncall Telco SGT	Host is alive	23:56:00	23:56:00	00:00:00	
18. ALU FNORTH            Oncall Telco SGT	Host is alive	23:56:00	23:56:00	00:00:00	
19. ALU 15000                 Oncall Telco BGL	Host is alive	23:56:06	23:50:59	00:05:07	
20. ALU LubukTutung     Oncall Telco BGL	Host is alive	23:56:07	23:51:00	00:05:07	
21. Link TBTS Inul Middle	Host is alive	23:56:06	23:50:58	00:05:08	
22. Link TBTS Galaxy	Host is alive	23:55:59	23:55:59	00:00:00	
23. Link TBTS Lignite	Host is alive	23:55:59	23:55:59	00:00:00	
24. ALU PTH to LBTT   Oncall Telco SGT	Host is alive	23:56:08	23:51:01	00:05:07	
25. ALU Bintang to AB   Oncall Telco SGT	Host is alive	23:55:59	23:55:59	00:00:00	
Genset CH 15000	Host is alive	23:59:51	23:55:18	00:04:32	

