Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC\
02. Switch KPC LBTT	Host is alive	23:58:52	20:33:18	03:25:34	
04. Exalt KPC Pelangi Camp	Host is alive	23:59:05	21:22:33	02:36:32	
11. ALU M5                      Oncall Telco SGT	Host is alive	23:58:56	21:26:24	02:32:32	
12. ALU SURYA              Oncall Telco SGT	Host is alive	23:58:57	21:26:28	02:32:29	
13. ALU BINTANG          Oncall Telco SGT	Host is alive	23:29:01	21:39:01	01:50:00	
14. ALU AB                      Oncall Telco SGT	Host is alive	23:58:56	21:26:30	02:32:26	
15. ALU HATARI             Oncall Telco SGT	Host is alive	23:58:55	21:26:28	02:32:27	
16. ALU PTH                    Oncall Telco SGT	Host is alive	23:58:54	21:26:27	02:32:27	
17. ALU P11                    Oncall Telco SGT	Host is alive	23:58:56	21:26:30	02:32:26	
18. ALU FNORTH            Oncall Telco SGT	Host is alive	23:58:56	21:26:30	02:32:26	
19. ALU 15000                 Oncall Telco BGL	Host is alive	23:59:04	21:21:30	02:37:34	
20. ALU LubukTutung     Oncall Telco BGL	Host is alive	23:59:06	19:00:37	04:58:29	
21. Link TBTS Inul Middle	Host is alive	23:58:56	21:26:31	02:32:25	
22. Link TBTS Galaxy	Host is alive	23:58:56	21:26:31	02:32:25	
23. Link TBTS Lignite	Host is alive	23:58:56	21:26:29	02:32:27	
24. ALU PTH to LBTT   Oncall Telco SGT	Host is alive	23:59:06	19:00:37	04:58:29	
25. ALU Bintang to AB   Oncall Telco SGT	Host is alive	23:58:58	21:26:30	02:32:28	
Genset CH 15000	Host is alive	23:58:18	21:14:53	02:43:25	

