Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	23:53:31	23:48:23	00:05:08	
2. Link Surya to M5	Host is alive	23:53:31	23:48:23	00:05:08	
3. Link Surya to New AB	Host is alive	23:53:33	23:48:25	00:05:08	
4. Link New AB to Surya	Host is alive	23:53:33	23:48:25	00:05:08	
5. Link New AB to Farnorth	Host is alive	23:53:32	23:48:24	00:05:08	
6. Link Farnorth to New AB	Host is alive	23:58:35	23:58:35	00:00:00	
7. Farnorth to Mega Shop	Host is alive	23:48:24	23:48:24	00:00:00	
8. Mega Shop to Farnorth	Host is alive	23:44:01	03:30:03	20:13:58	
9. Link Liebherr Office To Surya	Host is alive	23:58:24	23:58:24	00:00:00	
Link Surya To Liebherr Office	Host is alive	23:58:24	23:58:24	00:00:00	

