Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	23:57:06	23:51:58	00:05:07	
2. Link Surya to M5	Host is alive	23:57:06	23:51:58	00:05:07	
3. Link Surya to New AB	Host is alive	23:56:56	23:56:56	00:00:00	
4. Link New AB to Surya	Host is alive	23:56:54	23:56:54	00:00:00	
6. Link Farnorth to New AB	Host is alive	23:56:31	08:44:24	15:12:07	
7. Farnorth to Mega Shop	Host is alive	1 day 00:02:14	23:52:39	00:09:35	
8. Mega Shop to Farnorth	No answer	1 day 00:02:23	07:22:19	16:40:04	
9. Link Liebherr Office To Surya	Host is alive	1 day 00:02:09	1 day 00:02:09	00:00:00	
Link Surya To Liebherr Office	Host is alive	1 day 00:02:08	1 day 00:02:08	00:00:00	

