Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	1 day 00:00:35	1 day 00:00:35	00:00:00	
2. Link Surya to M5	Host is alive	1 day 00:00:33	1 day 00:00:33	00:00:00	
3. Link Surya to New AB	Host is alive	1 day 00:00:37	1 day 00:00:37	00:00:00	
4. Link New AB to Surya	Host is alive	1 day 00:00:35	1 day 00:00:35	00:00:00	
6. Link Farnorth to New AB	Host is alive	1 day 00:00:28	1 day 00:00:28	00:00:00	
7. Farnorth to Mega Shop	Host is alive	1 day 00:00:20	1 day 00:00:20	00:00:00	
8. Mega Shop to Farnorth	No answer	23:33:26	08:00:06	15:33:19	
9. Link Liebherr Office To Surya	Host is alive	1 day 00:00:23	1 day 00:00:23	00:00:00	
Link Surya To Liebherr Office	Host is alive	1 day 00:00:23	1 day 00:00:23	00:00:00	

