Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	23:56:18	23:56:18	00:00:00	
2. Link Surya to M5	Host is alive	23:56:20	23:56:20	00:00:00	
3. Link Surya to New AB	Host is alive	23:56:18	23:56:18	00:00:00	
4. Link New AB to Surya	Host is alive	23:56:18	23:56:18	00:00:00	
6. Link Farnorth to New AB	Host is alive	1 day 00:00:59	23:50:51	00:10:08	
7. Farnorth to Mega Shop	Host is alive	1 day 00:00:28	1 day 00:00:28	00:00:00	
8. Mega Shop to Farnorth	No answer	1 day 00:03:38	07:30:06	16:33:32	
9. Link Liebherr Office To Surya	Host is alive	1 day 00:00:41	1 day 00:00:41	00:00:00	
Link Surya To Liebherr Office	Host is alive	1 day 00:00:45	1 day 00:00:45	00:00:00	

