Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	23:56:00	23:56:00	00:00:00	
2. Link Surya to M5	Host is alive	23:56:11	23:56:11	00:00:00	
3. Link Surya to New AB	Host is alive	23:56:05	23:56:05	00:00:00	
4. Link New AB to Surya	Host is alive	23:56:27	23:51:19	00:05:08	
5. Link New AB to Farnorth	Host is alive	23:56:17	23:56:17	00:00:00	
6. Link Farnorth to New AB	Host is alive	1 day 00:01:02	1 day 00:01:02	00:00:00	
7. Farnorth to Mega Shop	Host is alive	1 day 00:00:28	1 day 00:00:28	00:00:00	
8. Mega Shop to Farnorth	No answer	1 day 00:03:58	06:30:05	17:33:52	
9. Link Liebherr Office To Surya	Host is alive	1 day 00:00:45	1 day 00:00:45	00:00:00	
Link Surya To Liebherr Office	Host is alive	1 day 00:00:52	23:50:44	00:10:08	

