Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	23:54:58	23:54:58	00:00:00	
2. Link Surya to M5	Host is alive	23:54:47	23:54:47	00:00:00	
3. Link Surya to New AB	Host is alive	23:54:19	23:54:19	00:00:00	
4. Link New AB to Surya	Host is alive	23:58:44	23:53:35	00:05:08	
5. Link New AB to Farnorth	Host is alive	23:54:18	23:48:36	00:05:41	
6. Link Farnorth to New AB	Host is alive	23:59:52	23:53:15	00:06:36	
7. Farnorth to Mega Shop	Host is alive	1 day 00:01:27	23:42:47	00:18:40	
8. Mega Shop to Farnorth	No answer	23:51:14	09:42:33	14:08:40	
9. Link Liebherr Office To Surya	Host is alive	1 day 00:00:55	1 day 00:00:55	00:00:00	
Link Surya To Liebherr Office	Host is alive	1 day 00:00:47	1 day 00:00:47	00:00:00	

