Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	23:53:59	23:53:50	00:00:08	
2. Link Surya to M5	Host is alive	23:53:59	23:53:22	00:00:37	
3. Link Surya to New AB	Host is alive	23:53:49	23:48:10	00:05:39	
4. Link New AB to Surya	Host is alive	23:53:59	23:47:35	00:06:24	
5. Link New AB to Farnorth	Host is alive	23:53:59	23:26:37	00:27:22	
6. Link Farnorth to New AB	Host is alive	23:58:59	22:41:47	01:17:12	
7. Farnorth to Mega Shop	Host is alive	23:49:41	23:38:46	00:10:55	
8. Mega Shop to Farnorth	No answer	23:44:53	00:00:00	23:44:53	
9. Link Liebherr Office To Surya	Host is alive	23:59:03	23:58:20	00:00:43	
Link Surya To Liebherr Office	Host is alive	23:59:03	23:58:26	00:00:37	

