Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	23:57:28	23:57:28	00:00:00	
2. Link Surya to M5	Host is alive	23:57:28	23:57:28	00:00:00	
3. Link Surya to New AB	Host is alive	23:57:31	23:57:31	00:00:00	
4. Link New AB to Surya	Host is alive	23:57:30	23:57:30	00:00:00	
5. Link New AB to Farnorth	Host is alive	23:57:30	23:24:27	00:33:03	
6. Link Farnorth to New AB	Host is alive	23:52:27	23:00:01	00:52:25	
7. Farnorth to Mega Shop	Host is alive	23:52:44	23:24:57	00:27:47	
8. Mega Shop to Farnorth	No answer	23:53:01	00:00:00	23:53:01	
9. Link Liebherr Office To Surya	Host is alive	23:52:33	23:52:33	00:00:00	
Link Surya To Liebherr Office	Host is alive	23:52:33	23:52:33	00:00:00	

