Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	23:55:34	23:55:34	00:00:00	
2. Link Surya to M5	Host is alive	23:55:34	23:55:34	00:00:00	
3. Link Surya to New AB	Host is alive	23:55:49	23:55:49	00:00:00	
4. Link New AB to Surya	Host is alive	23:56:06	23:40:42	00:15:23	
5. Link New AB to Farnorth	Host is alive	23:55:56	23:40:32	00:15:23	
6. Link Farnorth to New AB	Host is alive	1 day 00:00:55	23:40:39	00:20:15	
7. Farnorth to Mega Shop	Host is alive	1 day 00:00:37	1 day 00:00:37	00:00:00	
8. Mega Shop to Farnorth	Host is alive	1 day 00:03:25	09:00:09	15:03:15	
9. Link Liebherr Office To Surya	Host is alive	1 day 00:00:25	1 day 00:00:25	00:00:00	
Link Surya To Liebherr Office	Host is alive	1 day 00:00:25	1 day 00:00:25	00:00:00	

