Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	09.44.22	09.44.22	00.00.00	
2. Link Surya to M5	Host is alive	09.44.22	09.44.22	00.00.00	
3. Link Surya to New AB	Host is alive	09.44.20	09.44.20	00.00.00	
4. Link New AB to Surya	Host is alive	09.44.19	09.44.19	00.00.00	
5. Link New AB to Farnorth	Host is alive	09.44.22	09.44.22	00.00.00	
6. Link Farnorth to New AB	Host is alive	09.39.27	09.39.27	00.00.00	
7. Farnorth to Mega Shop	Host is alive	09.30.07	09.30.07	00.00.00	
8. Mega Shop to Farnorth	No answer	09.27.01	00.00.00	09.27.01	
9. Link Liebherr Office To Surya	Host is alive	09.39.28	09.39.28	00.00.00	
9. Link Surya To Liebherr Office	Host is alive	09.39.28	09.39.28	00.00.00	

