Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	18.06.39	18.06.39	00.00.00	
2. Link Surya to M5	Host is alive	18.06.39	18.06.39	00.00.00	
3. Link Surya to New AB	Host is alive	18.06.39	18.06.39	00.00.00	
4. Link New AB to Surya	Host is alive	18.06.40	18.06.40	00.00.00	
5. Link New AB to Farnorth	Host is alive	18.06.39	18.06.39	00.00.00	
6. Link Farnorth to New AB	Host is alive	18.10.37	18.10.37	00.00.00	
7. Farnorth to Mega Shop	Host is alive	18.00.19	18.00.19	00.00.00	
8. Mega Shop to Farnorth	No answer	18.34.03	00.00.00	18.34.03	
9. Link Liebherr Office To Surya	Host is alive	18.10.36	18.10.36	00.00.00	
9. Link Surya To Liebherr Office	Host is alive	18.10.36	18.10.36	00.00.00	

