Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC\
02. Switch KPC LBTT	Host is alive	23:55:53	23:55:53	00:00:00	
04. Exalt KPC Pelangi Camp	Host is alive	23:55:35	23:55:35	00:00:00	
11. ALU M5                      Oncall Telco SGT	Host is alive	23:55:31	23:55:31	00:00:00	
12. ALU SURYA              Oncall Telco SGT	Host is alive	23:55:35	23:55:35	00:00:00	
13. ALU BINTANG          Oncall Telco SGT	Host is alive	23:50:14	23:50:14	00:00:00	
14. ALU AB                      Oncall Telco SGT	Host is alive	23:55:34	23:55:34	00:00:00	
15. ALU HATARI             Oncall Telco SGT	Host is alive	23:55:31	23:55:31	00:00:00	
16. ALU PTH                    Oncall Telco SGT	Host is alive	23:55:35	23:55:35	00:00:00	
17. ALU P11                    Oncall Telco SGT	Host is alive	1 day 00:00:53	1 day 00:00:53	00:00:00	
18. ALU FNORTH            Oncall Telco SGT	Host is alive	23:55:53	23:55:53	00:00:00	
19. ALU 15000                 Oncall Telco BGL	Host is alive	23:55:53	23:55:53	00:00:00	
20. ALU LubukTutung     Oncall Telco BGL	Host is alive	23:55:59	23:45:43	00:10:15	
21. Link TBTS Inul Middle	Host is alive	23:55:33	23:55:33	00:00:00	
22. Link TBTS Galaxy	Host is alive	23:55:35	23:55:35	00:00:00	
23. Link TBTS Lignite	Host is alive	23:55:31	23:55:31	00:00:00	
24. ALU PTH to LBTT   Oncall Telco SGT	Host is alive	23:56:01	23:50:53	00:05:07	
25. ALU Bintang to AB   Oncall Telco SGT	Host is alive	23:55:53	23:55:53	00:00:00	
Genset CH 15000	Host is alive	23:56:47	23:56:47	00:00:00	

