Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC\
02. Switch KPC LBTT	Host is alive	1 day 00:00:32	1 day 00:00:32	00:00:00	
04. Exalt KPC Pelangi Camp	Host is alive	1 day 00:02:38	21:55:30	02:07:07	
11. ALU M5                      Oncall Telco SGT	Host is alive	1 day 00:00:34	1 day 00:00:34	00:00:00	
12. ALU SURYA              Oncall Telco SGT	Host is alive	1 day 00:00:34	1 day 00:00:34	00:00:00	
13. ALU BINTANG          Oncall Telco SGT	Host is alive	1 day 00:55:09	1 day 00:55:09	00:00:00	
14. ALU AB                      Oncall Telco SGT	Host is alive	1 day 00:00:34	1 day 00:00:34	00:00:00	
15. ALU HATARI             Oncall Telco SGT	Host is alive	1 day 00:00:34	1 day 00:00:34	00:00:00	
16. ALU PTH                    Oncall Telco SGT	Host is alive	1 day 00:00:34	1 day 00:00:34	00:00:00	
17. ALU P11                    Oncall Telco SGT	Host is alive	1 day 00:00:34	1 day 00:00:34	00:00:00	
18. ALU FNORTH            Oncall Telco SGT	Host is alive	1 day 00:00:35	1 day 00:00:35	00:00:00	
19. ALU 15000                 Oncall Telco BGL	Host is alive	1 day 00:00:36	1 day 00:00:36	00:00:00	
20. ALU LubukTutung     Oncall Telco BGL	Host is alive	1 day 00:00:38	1 day 00:00:38	00:00:00	
21. Link TBTS Inul Middle	Host is alive	1 day 00:00:34	1 day 00:00:34	00:00:00	
22. Link TBTS Galaxy	Host is alive	1 day 00:00:32	1 day 00:00:32	00:00:00	
23. Link TBTS Lignite	Host is alive	1 day 00:00:32	1 day 00:00:32	00:00:00	
24. ALU PTH to LBTT   Oncall Telco SGT	Host is alive	1 day 00:00:44	23:55:35	00:05:08	
25. ALU Bintang to AB   Oncall Telco SGT	Host is alive	1 day 00:00:35	1 day 00:00:35	00:00:00	
Genset CH 15000	Host is alive	23:59:42	23:59:42	00:00:00	

