Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC\
02. Switch KPC LBTT	Host is alive	23:53:29	22:12:01	01:41:28	
04. Exalt KPC Pelangi Camp	No answer	23:54:40	14:54:36	09:00:04	
11. ALU M5                      Oncall Telco SGT	Host is alive	23:54:15	23:54:15	00:00:00	
12. ALU SURYA              Oncall Telco SGT	Host is alive	23:54:00	23:54:00	00:00:00	
13. ALU BINTANG          Oncall Telco SGT	Host is alive	1 day 00:21:05	1 day 00:21:05	00:00:00	
14. ALU AB                      Oncall Telco SGT	Host is alive	23:53:48	23:53:48	00:00:00	
15. ALU HATARI             Oncall Telco SGT	Host is alive	23:54:00	23:54:00	00:00:00	
16. ALU PTH                    Oncall Telco SGT	Host is alive	23:53:57	23:53:57	00:00:00	
17. ALU P11                    Oncall Telco SGT	Host is alive	23:53:48	23:53:48	00:00:00	
18. ALU FNORTH            Oncall Telco SGT	Host is alive	23:53:48	23:53:48	00:00:00	
19. ALU 15000                 Oncall Telco BGL	No answer	23:57:36	16:56:10	07:01:25	
20. ALU LubukTutung     Oncall Telco BGL	No answer	23:56:34	16:55:08	07:01:25	
21. Link TBTS Inul Middle	Host is alive	23:53:47	23:48:39	00:05:07	
22. Link TBTS Galaxy	Host is alive	23:53:51	23:53:51	00:00:00	
23. Link TBTS Lignite	Host is alive	23:54:05	23:54:05	00:00:00	
24. ALU PTH to LBTT   Oncall Telco SGT	No answer	23:56:29	16:55:03	07:01:25	
25. ALU Bintang to AB   Oncall Telco SGT	Host is alive	23:53:48	23:53:48	00:00:00	
Genset CH 15000	No answer	23:55:55	16:58:00	06:57:54	

