Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC\
02. Switch KPC LBTT	Host is alive	1 day 00:01:04	1 day 00:01:04	00:00:00	
04. Exalt KPC Pelangi Camp	Host is alive	23:59:51	23:59:51	00:00:00	
11. ALU M5                      Oncall Telco SGT	Host is alive	1 day 00:01:03	1 day 00:01:03	00:00:00	
12. ALU SURYA              Oncall Telco SGT	Host is alive	1 day 00:01:03	1 day 00:01:03	00:00:00	
13. ALU BINTANG          Oncall Telco SGT	Host is alive	23:46:14	23:46:14	00:00:00	
14. ALU AB                      Oncall Telco SGT	Host is alive	1 day 00:01:03	1 day 00:01:03	00:00:00	
15. ALU HATARI             Oncall Telco SGT	Host is alive	1 day 00:01:03	1 day 00:01:03	00:00:00	
16. ALU PTH                    Oncall Telco SGT	Host is alive	1 day 00:01:04	23:45:40	00:15:23	
17. ALU P11                    Oncall Telco SGT	Host is alive	1 day 00:01:04	23:45:40	00:15:23	
18. ALU FNORTH            Oncall Telco SGT	Host is alive	1 day 00:01:02	1 day 00:01:02	00:00:00	
19. ALU 15000                 Oncall Telco BGL	Host is alive	1 day 00:01:02	1 day 00:01:02	00:00:00	
20. ALU LubukTutung     Oncall Telco BGL	Host is alive	1 day 00:01:02	1 day 00:01:02	00:00:00	
21. Link TBTS Inul Middle	Host is alive	1 day 00:01:04	1 day 00:01:04	00:00:00	
22. Link TBTS Galaxy	Host is alive	1 day 00:01:04	23:45:40	00:15:23	
23. Link TBTS Lignite	Host is alive	1 day 00:01:04	1 day 00:01:04	00:00:00	
24. ALU PTH to LBTT   Oncall Telco SGT	Host is alive	1 day 00:01:02	23:45:38	00:15:23	
25. ALU Bintang to AB   Oncall Telco SGT	Host is alive	1 day 00:01:02	1 day 00:01:02	00:00:00	
Genset CH 15000	Host is alive	23:57:00	23:57:00	00:00:00	

