Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC\
01. Node Pit B bengalon	Host is alive	1 day 00.01.02	1 day 00.01.02	00.00.00	
02. Switch KPC LBTT	Host is alive	1 day 00.01.11	23.51.01	00.10.09	
04. Exalt KPC Pelangi Camp	Host is alive	1 day 00.00.58	1 day 00.00.58	00.00.00	
05. Switch KPC 15K	Host is alive	1 day 00.01.03	23.55.58	00.05.04	
10. Link Metro MKN Jakarta-----!	Host is alive	1 day 00.01.02	1 day 00.01.02	00.00.00	
11. ALU M5                      Oncall Telco SGT	Host is alive	1 day 00.00.59	1 day 00.00.59	00.00.00	
12. ALU SURYA              Oncall Telco SGT	Host is alive	1 day 00.00.59	1 day 00.00.59	00.00.00	
13. ALU BINTANG          Oncall Telco SGT	Host is alive	1 day 00.00.59	1 day 00.00.59	00.00.00	
15. ALU HATARI             Oncall Telco SGT	Host is alive	1 day 00.01.02	1 day 00.01.02	00.00.00	
16. ALU PTH                    Oncall Telco SGT	Host is alive	1 day 00.00.57	1 day 00.00.57	00.00.00	
17. ALU P11                    Oncall Telco SGT	Host is alive	1 day 00.00.58	1 day 00.00.58	00.00.00	
18. ALU FNORTH            Oncall Telco SGT	Host is alive	1 day 00.01.00	1 day 00.01.00	00.00.00	
19. ALU 15000                 Oncall Telco BGL	Host is alive	1 day 00.01.00	1 day 00.01.00	00.00.00	
20. ALU LubukTutung     Oncall Telco BGL	Host is alive	1 day 00.00.59	1 day 00.00.59	00.00.00	
21. Link TBTS Inul Middle	Host is alive	1 day 00.01.05	1 day 00.01.05	00.00.00	
22. Link TBTS Galaxy ( switch )	Host is alive	1 day 00.01.04	1 day 00.01.04	00.00.00	
23. Link TBTS Lignite	Host is alive	1 day 00.00.58	1 day 00.00.58	00.00.00	
26. Link Backup Nokia Lignite to Middle	Host is alive	1 day 00.00.59	1 day 00.00.59	00.00.00	
27. Link Backup Nokia Middle toLignite	Host is alive	1 day 00.01.01	1 day 00.01.01	00.00.00	
28. Link NEC AB-to-BIG	Host is alive	23.59.42	23.58.38	00.01.03	
29. Link NEC BINTANG-to-AB	Host is alive	23.59.53	23.59.53	00.00.00	
30. Link NEC AB-to-FN	Host is alive	23.59.35	23.59.35	00.00.00	
31. Link NEC FN-to-AB	Host is alive	23.59.41	23.58.39	00.01.02	
32. Link NEC HT to AB	Host is alive	23.59.41	23.58.39	00.01.01	
33. Link NEC AB to HT	Host is alive	23.59.37	23.58.35	00.01.02	
Genset CH 15000	Host is alive	1 day 00.01.10	1 day 00.01.10	00.00.00	

