Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC\
01. Node Pit B bengalon	Host is alive	23.55.54	23.40.38	00.15.15	
02. Switch KPC LBTT	Host is alive	23.55.52	23.40.36	00.15.15	
04. Exalt KPC Pelangi Camp	Host is alive	23.56.09	23.25.39	00.30.29	
05. Switch KPC 15K	Host is alive	23.55.52	23.40.36	00.15.15	
10. Link Metro MKN Jakarta-----!	Host is alive	23.55.41	23.55.41	00.00.00	
11. ALU M5                      Oncall Telco SGT	Host is alive	23.55.38	23.55.38	00.00.00	
12. ALU SURYA              Oncall Telco SGT	Host is alive	23.55.38	23.55.38	00.00.00	
13. ALU BINTANG          Oncall Telco SGT	Host is alive	23.55.38	23.55.38	00.00.00	
15. ALU HATARI             Oncall Telco SGT	Host is alive	23.55.38	23.55.38	00.00.00	
16. ALU PTH                    Oncall Telco SGT	Host is alive	23.55.38	23.55.38	00.00.00	
17. ALU P11                    Oncall Telco SGT	Host is alive	23.55.41	23.55.41	00.00.00	
18. ALU FNORTH            Oncall Telco SGT	Host is alive	23.55.41	23.55.41	00.00.00	
19. ALU 15000                 Oncall Telco BGL	Host is alive	23.55.41	23.55.41	00.00.00	
20. ALU LubukTutung     Oncall Telco BGL	Host is alive	23.55.38	23.55.38	00.00.00	
21. Link TBTS Inul Middle	Host is alive	23.55.54	23.45.38	00.10.15	
22. Link TBTS Galaxy ( switch )	Host is alive	23.55.59	23.55.59	00.00.00	
23. Link TBTS Lignite	Host is alive	23.55.53	23.45.37	00.10.15	
26. Link Backup Nokia Lignite to Middle	Host is alive	23.55.47	23.50.38	00.05.08	
27. Link Backup Nokia Middle toLignite	Host is alive	23.55.52	23.50.43	00.05.08	
28. Link NEC AB-to-BIG	Host is alive	23.59.51	23.58.40	00.01.10	
29. Link NEC BINTANG-to-AB	Host is alive	23.59.41	23.58.07	00.01.33	
30. Link NEC AB-to-FN	Host is alive	23.59.37	23.53.15	00.06.22	
31. Link NEC FN-to-AB	Host is alive	23.59.40	23.54.30	00.05.09	
32. Link NEC HT to AB	Host is alive	23.59.37	23.58.24	00.01.12	
33. Link NEC AB to HT	Host is alive	23.59.37	23.49.02	00.10.34	
Genset CH 15000	Host is alive	23.55.57	23.45.41	00.10.15	

