Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\NEC_MKN_KPC-Link\
01. NEC M5	Host is alive	23.57.43	23.07.58	00.49.45	
02. NEC Harapan	Host is alive	23.57.55	23.08.04	00.49.51	
03. NEC AB	Host is alive	23.57.51	23.08.02	00.49.49	
04. NEC Farnorth	Host is alive	23.57.53	23.08.02	00.49.51	
05. NEC Middle	Host is alive	23.57.51	23.08.02	00.49.49	
06. NEC Lignite	Host is alive	23.57.51	23.08.01	00.49.50	
07. NEC Surya	Host is alive	23.57.42	23.07.49	00.49.53	
08. NEC Bintang	Host is alive	23.57.47	23.07.57	00.49.50	
09. NEC PTH	Host is alive	23.57.47	23.07.54	00.49.53	
10. NEC PNS	Host is alive	23.55.34	23.13.18	00.42.16	
11. NEC LBTT	Host is alive	23.57.51	23.07.57	00.49.54	
11.1 NEC LBTT via MKN	Host is alive	23.55.08	23.55.08	00.00.00	
12. NEC 15K	Host is alive	23.57.47	23.07.59	00.49.48	
12.1 NEC 15K via MKN	Host is alive	23.55.38	23.47.50	00.07.48	

