Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	23.54.15	23.54.15	00.00.00	
10. Link Liebherr Office To Surya	Host is alive	23.56.10	23.56.10	00.00.00	
2. Link Surya to M5	Host is alive	23.54.15	23.54.15	00.00.00	
3. Link Surya to New AB	Host is alive	23.54.15	23.54.15	00.00.00	
4. Link New AB to Surya	Host is alive	23.54.15	23.54.15	00.00.00	
5. Link New AB to Farnorth	Host is alive	23.54.15	23.54.15	00.00.00	
6. Link Farnorth to New AB	Host is alive	23.55.40	23.55.40	00.00.00	
7. Farnorth to Mega Shop	Host is alive	1 day 00.01.02	1 day 00.01.02	00.00.00	
8. Mega Shop to Farnorth	Host is alive	23.45.47	12.30.12	11.15.34	
9. Link Surya To Liebherr Office	Host is alive	23.56.13	23.56.13	00.00.00	

