Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	23.57.21	23.52.16	00.05.04	
10. Link Liebherr Office To Surya	Host is alive	1 day 00.01.17	1 day 00.01.17	00.00.00	
2. Link Surya to M5	Host is alive	23.57.23	23.52.18	00.05.04	
3. Link Surya to New AB	Host is alive	23.57.23	23.52.19	00.05.03	
4. Link New AB to Surya	Host is alive	23.57.23	23.52.18	00.05.04	
5. Link New AB to Farnorth	Host is alive	23.57.23	23.52.22	00.05.00	
6. Link Farnorth to New AB	Host is alive	1 day 00.01.28	1 day 00.01.28	00.00.00	
7. Farnorth to Mega Shop	Host is alive	1 day 00.00.22	1 day 00.00.22	00.00.00	
8. Mega Shop to Farnorth	No answer	1 day 00.03.20	09.30.07	14.33.13	
9. Link Surya To Liebherr Office	Host is alive	1 day 00.01.16	1 day 00.01.16	00.00.00	

