Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	23.59.03	23.59.03	00.00.00	
10. Link Liebherr Office To Surya	Host is alive	23.58.25	23.58.25	00.00.00	
2. Link Surya to M5	Host is alive	23.59.01	23.59.01	00.00.00	
3. Link Surya to New AB	Host is alive	23.59.01	23.59.01	00.00.00	
4. Link New AB to Surya	Host is alive	23.59.01	23.59.01	00.00.00	
5. Link New AB to Farnorth	Host is alive	23.59.01	23.59.01	00.00.00	
6. Link Farnorth to New AB	Host is alive	23.58.00	23.58.00	00.00.00	
7. Farnorth to Mega Shop	Host is alive	23.52.20	23.22.14	00.30.06	
8. Mega Shop to Farnorth	No answer	1 day 00.12.29	08.30.10	15.42.18	
9. Link Surya To Liebherr Office	Host is alive	23.58.28	23.58.28	00.00.00	

