Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	23.56.41	23.56.41	00.00.00	
10. Link Liebherr Office To Surya	Host is alive	23.52.22	23.52.22	00.00.00	
2. Link Surya to M5	Host is alive	23.56.39	23.56.39	00.00.00	
3. Link Surya to New AB	Host is alive	23.56.39	23.56.39	00.00.00	
4. Link New AB to Surya	Host is alive	23.56.39	23.56.39	00.00.00	
5. Link New AB to Farnorth	Host is alive	23.56.39	23.56.39	00.00.00	
6. Link Farnorth to New AB	Host is alive	23.52.21	23.52.21	00.00.00	
7. Farnorth to Mega Shop	Host is alive	1 day 00.03.10	1 day 00.03.10	00.00.00	
8. Mega Shop to Farnorth	Host is alive	1 day 00.02.24	17.30.20	06.32.03	
9. Link Surya To Liebherr Office	Host is alive	23.52.22	23.52.22	00.00.00	

