Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	08.25.54	08.15.53	00.10.01	
10. Link Liebherr Office To Surya	Host is alive	08.30.25	08.20.24	00.10.01	
2. Link Surya to M5	Host is alive	08.26.02	08.16.00	00.10.01	
3. Link Surya to New AB	Host is alive	08.25.52	08.15.50	00.10.01	
4. Link New AB to Surya	Host is alive	08.25.54	08.15.53	00.10.01	
5. Link New AB to Farnorth	Host is alive	08.26.02	08.16.00	00.10.01	
6. Link Farnorth to New AB	Host is alive	08.30.33	08.20.32	00.10.01	
7. Farnorth to Mega Shop	Host is alive	08.30.08	08.00.07	00.30.00	
8. Mega Shop to Farnorth	Host is alive	08.30.36	06.00.11	02.30.24	
9. Link Surya To Liebherr Office	Host is alive	08.30.25	08.20.24	00.10.01	

