Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	23.57.30	23.57.30	00.00.00	
10. Link Liebherr Office To Surya	Host is alive	1 day 00.01.18	1 day 00.01.18	00.00.00	
2. Link Surya to M5	Host is alive	23.57.32	23.57.32	00.00.00	
3. Link Surya to New AB	Host is alive	23.57.32	23.57.32	00.00.00	
4. Link New AB to Surya	Host is alive	23.57.32	23.57.32	00.00.00	
5. Link New AB to Farnorth	Host is alive	23.57.32	23.57.32	00.00.00	
6. Link Farnorth to New AB	Host is alive	1 day 00.01.26	1 day 00.01.26	00.00.00	
7. Farnorth to Mega Shop	Host is alive	1 day 00.00.24	1 day 00.00.24	00.00.00	
8. Mega Shop to Farnorth	Host is alive	1 day 00.01.42	17.30.16	06.31.26	
9. Link Surya To Liebherr Office	Host is alive	1 day 00.01.18	1 day 00.01.18	00.00.00	

