Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	23.59.07	23.59.07	00.00.00	
10. Link Liebherr Office To Surya	Host is alive	23.59.59	23.59.59	00.00.00	
2. Link Surya to M5	Host is alive	23.59.06	23.59.06	00.00.00	
3. Link Surya to New AB	Host is alive	23.59.07	23.59.07	00.00.00	
4. Link New AB to Surya	Host is alive	23.59.06	23.59.06	00.00.00	
5. Link New AB to Farnorth	Host is alive	23.59.06	23.59.06	00.00.00	
6. Link Farnorth to New AB	Host is alive	23.59.53	23.59.53	00.00.00	
7. Farnorth to Mega Shop	Host is alive	23.50.06	23.50.06	00.00.00	
8. Mega Shop to Farnorth	Host is alive	23.47.34	10.30.10	13.17.24	
9. Link Surya To Liebherr Office	Host is alive	23.59.59	23.59.59	00.00.00	

