Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	06.16.11	06.16.11	00.00.00	
2. Link Surya to M5	Host is alive	06.16.12	06.16.12	00.00.00	
3. Link Surya to New AB	Host is alive	06.16.10	06.11.10	00.05.00	
4. Link New AB to Surya	Host is alive	06.16.10	06.11.10	00.05.00	
5. Link New AB to Farnorth	Host is alive	06.16.19	06.16.19	00.00.00	
6. Link Farnorth to New AB	Host is alive	06.20.54	06.10.54	00.10.00	
7. Farnorth to Mega Shop	Host is alive	06.00.48	06.00.48	00.00.00	
8. Mega Shop to Farnorth	Host is alive	06.30.48	06.30.48	00.00.00	
9. Link Liebherr Office To Surya	Host is alive	06.20.57	06.20.57	00.00.00	
9. Link Surya To Liebherr Office	Host is alive	06.20.57	06.20.57	00.00.00	

