Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	23.55.45	23.55.45	00.00.00	
2. Link Surya to M5	Host is alive	23.55.37	23.55.37	00.00.00	
3. Link Surya to New AB	Host is alive	23.54.43	23.54.43	00.00.00	
4. Link New AB to Surya	Host is alive	23.54.41	23.54.41	00.00.00	
5. Link New AB to Farnorth	Host is alive	23.54.43	23.54.43	00.00.00	
6. Link Farnorth to New AB	Host is alive	23.50.49	23.50.49	00.00.00	
7. Farnorth to Mega Shop	Host is alive	23.55.13	23.55.13	00.00.00	
8. Mega Shop to Farnorth	Host is alive	23.55.39	13.57.38	09.58.00	
9. Link Liebherr Office To Surya	Host is alive	23.52.44	23.52.44	00.00.00	
9. Link Surya To Liebherr Office	Host is alive	23.52.47	23.52.47	00.00.00	

