Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	02.15.05	02.15.05	00.00.00	
2. Link Surya to M5	Host is alive	02.15.05	02.15.05	00.00.00	
3. Link Surya to New AB	Host is alive	02.15.05	02.15.05	00.00.00	
4. Link New AB to Surya	Host is alive	02.15.05	02.15.05	00.00.00	
5. Link New AB to Farnorth	Host is alive	02.15.05	02.15.05	00.00.00	
6. Link Farnorth to New AB	Host is alive	02.10.04	02.10.04	00.00.00	
7. Farnorth to Mega Shop	Host is alive	02.30.02	02.30.02	00.00.00	
8. Mega Shop to Farnorth	No answer	02.30.27	00.00.00	02.30.27	
9. Link Liebherr Office To Surya	Host is alive	02.10.07	02.10.07	00.00.00	
9. Link Surya To Liebherr Office	Host is alive	02.10.05	02.10.05	00.00.00	

