Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	23.51.46	23.51.46	00.00.00	
2. Link Surya to M5	Host is alive	23.51.47	23.51.47	00.00.00	
3. Link Surya to New AB	Host is alive	23.51.45	23.51.45	00.00.00	
4. Link New AB to Surya	Host is alive	23.51.45	23.51.45	00.00.00	
5. Link New AB to Farnorth	Host is alive	23.51.46	23.51.46	00.00.00	
6. Link Farnorth to New AB	Host is alive	23.57.26	23.57.26	00.00.00	
7. Farnorth to Mega Shop	Host is alive	23.58.57	23.58.57	00.00.00	
8. Mega Shop to Farnorth	Host is alive	23.54.17	15.52.30	08.01.47	
9. Link Liebherr Office To Surya	Host is alive	23.58.04	23.58.04	00.00.00	
9. Link Surya To Liebherr Office	Host is alive	23.58.01	23.58.01	00.00.00	

