Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	14.45.07	14.45.07	00.00.00	
2. Link Surya to M5	Host is alive	14.45.08	14.45.08	00.00.00	
3. Link Surya to New AB	Host is alive	14.44.58	14.44.58	00.00.00	
4. Link New AB to Surya	Host is alive	14.44.58	14.44.58	00.00.00	
5. Link New AB to Farnorth	Host is alive	14.45.09	14.45.09	00.00.00	
6. Link Farnorth to New AB	Host is alive	14.44.57	14.44.57	00.00.00	
7. Farnorth to Mega Shop	Host is alive	14.45.01	14.45.01	00.00.00	
8. Mega Shop to Farnorth	Host is alive	14.44.58	05.30.06	09.14.51	
9. Link Liebherr Office To Surya	Host is alive	14.44.57	14.44.57	00.00.00	
9. Link Surya To Liebherr Office	Host is alive	14.44.57	14.44.57	00.00.00	

